CBSA Code,Metropolitan Division Code,CSA Code,CBSA Title,Metropolitan Division Title,CSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code,Central/Outlying County
16980,20994,176,"Chicago-Naperville-Elgin, IL-IN-WI","Elgin, IL","Chicago-Naperville, IL-IN-WI",Kane County,Illinois,17,089,Central
16980,20994,176,"Chicago-Naperville-Elgin, IL-IN-WI","Elgin, IL","Chicago-Naperville, IL-IN-WI",Kendall County,Illinois,17,093,Central
16980,23844,176,"Chicago-Naperville-Elgin, IL-IN-WI","Gary, IN","Chicago-Naperville, IL-IN-WI",Jasper County,Indiana,18,073,Outlying
16980,23844,176,"Chicago-Naperville-Elgin, IL-IN-WI","Gary, IN","Chicago-Naperville, IL-IN-WI",Lake County,Indiana,18,089,Central
16980,23844,176,"Chicago-Naperville-Elgin, IL-IN-WI","Gary, IN","Chicago-Naperville, IL-IN-WI",Newton County,Indiana,18,111,Outlying
16980,23844,176,"Chicago-Naperville-Elgin, IL-IN-WI","Gary, IN","Chicago-Naperville, IL-IN-WI",Porter County,Indiana,18,127,Central
16980,29404,176,"Chicago-Naperville-Elgin, IL-IN-WI","Lake County-Kenosha County, IL-WI","Chicago-Naperville, IL-IN-WI",Lake County,Illinois,17,097,Central
16980,29404,176,"Chicago-Naperville-Elgin, IL-IN-WI","Lake County-Kenosha County, IL-WI","Chicago-Naperville, IL-IN-WI",Kenosha County,Wisconsin,55,059,Outlying
17020,,,"Chico, CA",,,Butte County,California,06,007,Central
17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Dearborn County,Indiana,18,029,Outlying
17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Franklin County,Indiana,18,047,Outlying
17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Ohio County,Indiana,18,115,Outlying
17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Union County,Indiana,18,161,Outlying
17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Boone County,Kentucky,21,015,Central
17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Bracken County,Kentucky,21,023,Outlying
17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Campbell County,Kentucky,21,037,Central
17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Gallatin County,Kentucky,21,077,Outlying
17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Grant County,Kentucky,21,081,Outlying
17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Kenton County,Kentucky,21,117,Central
17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Pendleton County,Kentucky,21,191,Outlying
17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Brown County,Ohio,39,015,Outlying
17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Butler County,Ohio,39,017,Central
17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Clermont County,Ohio,39,025,Central
17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Hamilton County,Ohio,39,061,Central
17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Warren County,Ohio,39,165,Central
17300,,,"Clarksville, TN-KY",,,Christian County,Kentucky,21,047,Outlying
17300,,,"Clarksville, TN-KY",,,Trigg County,Kentucky,21,221,Outlying
17300,,,"Clarksville, TN-KY",,,Montgomery County,Tennessee,47,125,Central
17300,,,"Clarksville, TN-KY",,,Stewart County,Tennessee,47,161,Outlying
17420,,174,"Cleveland, TN",,"Chattanooga-Cleveland-Dalton, TN-GA",Bradley County,Tennessee,47,011,Central
17420,,174,"Cleveland, TN",,"Chattanooga-Cleveland-Dalton, TN-GA",Polk County,Tennessee,47,139,Outlying
17460,,184,"Cleveland-Elyria, OH",,"Cleveland-Akron-Canton, OH",Cuyahoga County,Ohio,39,035,Central
17460,,184,"Cleveland-Elyria, OH",,"Cleveland-Akron-Canton, OH",Geauga County,Ohio,39,055,Central
17460,,184,"Cleveland-Elyria, OH",,"Cleveland-Akron-Canton, OH",Lake County,Ohio,39,085,Central
17460,,184,"Cleveland-Elyria, OH",,"Cleveland-Akron-Canton, OH",Lorain County,Ohio,39,093,Outlying
17460,,184,"Cleveland-Elyria, OH",,"Cleveland-Akron-Canton, OH",Medina County,Ohio,39,103,Central
17660,,518,"Coeur d'Alene, ID",,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",Kootenai County,Idaho,16,055,Central
17780,,,"College Station-Bryan, TX",,,Brazos County,Texas,48,041,Central
17780,,,"College Station-Bryan, TX",,,Burleson County,Texas,48,051,Outlying
17780,,,"College Station-Bryan, TX",,,Robertson County,Texas,48,395,Outlying
17820,,,"Colorado Springs, CO",,,El Paso County,Colorado,08,041,Central
17820,,,"Colorado Springs, CO",,,Teller County,Colorado,08,119,Outlying
17860,,190,"Columbia, MO",,"Columbia-Moberly-Mexico, MO",Boone County,Missouri,29,019,Central
17860,,190,"Columbia, MO",,"Columbia-Moberly-Mexico, MO",Cooper County,Missouri,29,053,Outlying
17860,,190,"Columbia, MO",,"Columbia-Moberly-Mexico, MO",Howard County,Missouri,29,089,Outlying
17900,,192,"Columbia, SC",,"Columbia-Orangeburg-Newberry, SC",Calhoun County,South Carolina,45,017,Outlying
17900,,192,"Columbia, SC",,"Columbia-Orangeburg-Newberry, SC",Fairfield County,South Carolina,45,039,Outlying
17900,,192,"Columbia, SC",,"Columbia-Orangeburg-Newberry, SC",Kershaw County,South Carolina,45,055,Outlying
17900,,192,"Columbia, SC",,"Columbia-Orangeburg-Newberry, SC",Lexington County,South Carolina,45,063,Central
17900,,192,"Columbia, SC",,"Columbia-Orangeburg-Newberry, SC",Richland County,South Carolina,45,079,Central
17900,,192,"Columbia, SC",,"Columbia-Orangeburg-Newberry, SC",Saluda County,South Carolina,45,081,Outlying
17980,,194,"Columbus, GA-AL",,"Columbus-Auburn-Opelika, GA-AL",Russell County,Alabama,01,113,Central
17980,,194,"Columbus, GA-AL",,"Columbus-Auburn-Opelika, GA-AL",Chattahoochee County,Georgia,13,053,Central
17980,,194,"Columbus, GA-AL",,"Columbus-Auburn-Opelika, GA-AL",Harris County,Georgia,13,145,Outlying
17980,,194,"Columbus, GA-AL",,"Columbus-Auburn-Opelika, GA-AL",Marion County,Georgia,13,197,Outlying
17980,,194,"Columbus, GA-AL",,"Columbus-Auburn-Opelika, GA-AL",Muscogee County,Georgia,13,215,Central
17980,,194,"Columbus, GA-AL",,"Columbus-Auburn-Opelika, GA-AL",Stewart County,Georgia,13,259,Outlying
17980,,194,"Columbus, GA-AL",,"Columbus-Auburn-Opelika, GA-AL",Talbot County,Georgia,13,263,Outlying
18020,,294,"Columbus, IN",,"Indianapolis-Carmel-Muncie, IN",Bartholomew County,Indiana,18,005,Central
18140,,198,"Columbus, OH",,"Columbus-Marion-Zanesville, OH",Delaware County,Ohio,39,041,Central
18140,,198,"Columbus, OH",,"Columbus-Marion-Zanesville, OH",Fairfield County,Ohio,39,045,Central
18140,,198,"Columbus, OH",,"Columbus-Marion-Zanesville, OH",Franklin County,Ohio,39,049,Central
18140,,198,"Columbus, OH",,"Columbus-Marion-Zanesville, OH",Hocking County,Ohio,39,073,Outlying
18140,,198,"Columbus, OH",,"Columbus-Marion-Zanesville, OH",Licking County,Ohio,39,089,Outlying
18140,,198,"Columbus, OH",,"Columbus-Marion-Zanesville, OH",Madison County,Ohio,39,097,Outlying
18140,,198,"Columbus, OH",,"Columbus-Marion-Zanesville, OH",Morrow County,Ohio,39,117,Outlying
18140,,198,"Columbus, OH",,"Columbus-Marion-Zanesville, OH",Perry County,Ohio,39,127,Outlying
18140,,198,"Columbus, OH",,"Columbus-Marion-Zanesville, OH",Pickaway County,Ohio,39,129,Outlying
18140,,198,"Columbus, OH",,"Columbus-Marion-Zanesville, OH",Union County,Ohio,39,159,Outlying
18580,,204,"Corpus Christi, TX",,"Corpus Christi-Kingsville-Alice, TX",Nueces County,Texas,48,355,Central
18580,,204,"Corpus Christi, TX",,"Corpus Christi-Kingsville-Alice, TX",San Patricio County,Texas,48,409,Central
18700,,440,"Corvallis, OR",,"Portland-Vancouver-Salem, OR-WA",Benton County,Oregon,41,003,Central
18880,,,"Crestview-Fort Walton Beach-Destin, FL",,,Okaloosa County,Florida,12,091,Central
18880,,,"Crestview-Fort Walton Beach-Destin, FL",,,Walton County,Florida,12,131,Central
19060,,,"Cumberland, MD-WV",,,Allegany County,Maryland,24,001,Central
19060,,,"Cumberland, MD-WV",,,Mineral County,West Virginia,54,057,Outlying
19100,19124,206,"Dallas-Fort Worth-Arlington, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth, TX-OK",Collin County,Texas,48,085,Central
19100,19124,206,"Dallas-Fort Worth-Arlington, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth, TX-OK",Dallas County,Texas,48,113,Central
19100,19124,206,"Dallas-Fort Worth-Arlington, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth, TX-OK",Denton County,Texas,48,121,Outlying
19100,19124,206,"Dallas-Fort Worth-Arlington, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth, TX-OK",Ellis County,Texas,48,139,Central
19100,19124,206,"Dallas-Fort Worth-Arlington, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth, TX-OK",Hunt County,Texas,48,231,Outlying
19100,19124,206,"Dallas-Fort Worth-Arlington, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth, TX-OK",Kaufman County,Texas,48,257,Outlying
19100,19124,206,"Dallas-Fort Worth-Arlington, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth, TX-OK",Rockwall County,Texas,48,397,Central
19100,23104,206,"Dallas-Fort Worth-Arlington, TX","Fort Worth-Arlington-Grapevine, TX","Dallas-Fort Worth, TX-OK",Johnson County,Texas,48,251,Central
19100,23104,206,"Dallas-Fort Worth-Arlington, TX","Fort Worth-Arlington-Grapevine, TX","Dallas-Fort Worth, TX-OK",Parker County,Texas,48,367,Outlying
19100,23104,206,"Dallas-Fort Worth-Arlington, TX","Fort Worth-Arlington-Grapevine, TX","Dallas-Fort Worth, TX-OK",Tarrant County,Texas,48,439,Central
19100,23104,206,"Dallas-Fort Worth-Arlington, TX","Fort Worth-Arlington-Grapevine, TX","Dallas-Fort Worth, TX-OK",Wise County,Texas,48,497,Outlying
19140,,174,"Dalton, GA",,"Chattanooga-Cleveland-Dalton, TN-GA",Murray County,Georgia,13,213,Central
19140,,174,"Dalton, GA",,"Chattanooga-Cleveland-Dalton, TN-GA",Whitfield County,Georgia,13,313,Central
19180,,,"Danville, IL",,,Vermilion County,Illinois,17,183,Central
19300,,380,"Daphne-Fairhope-Foley, AL",,"Mobile-Daphne-Fairhope, AL",Baldwin County,Alabama,01,003,Central
19340,,209,"Davenport-Moline-Rock Island, IA-IL",,"Davenport-Moline, IA-IL",Henry County,Illinois,17,073,Outlying
19340,,209,"Davenport-Moline-Rock Island, IA-IL",,"Davenport-Moline, IA-IL",Mercer County,Illinois,17,131,Outlying
19340,,209,"Davenport-Moline-Rock Island, IA-IL",,"Davenport-Moline, IA-IL",Rock Island County,Illinois,17,161,Central
19340,,209,"Davenport-Moline-Rock Island, IA-IL",,"Davenport-Moline, IA-IL",Scott County,Iowa,19,163,Central
19430,,212,"Dayton-Kettering, OH",,"Dayton-Springfield-Kettering, OH",Greene County,Ohio,39,057,Central
19430,,212,"Dayton-Kettering, OH",,"Dayton-Springfield-Kettering, OH",Miami County,Ohio,39,109,Central
19430,,212,"Dayton-Kettering, OH",,"Dayton-Springfield-Kettering, OH",Montgomery County,Ohio,39,113,Central
19460,,290,"Decatur, AL",,"Huntsville-Decatur, AL",Lawrence County,Alabama,01,079,Outlying
19460,,290,"Decatur, AL",,"Huntsville-Decatur, AL",Morgan County,Alabama,01,103,Central
19500,,,"Decatur, IL",,,Macon County,Illinois,17,115,Central
19660,,422,"Deltona-Daytona Beach-Ormond Beach, FL",,"Orlando-Lakeland-Deltona, FL",Flagler County,Florida,12,035,Central
19660,,422,"Deltona-Daytona Beach-Ormond Beach, FL",,"Orlando-Lakeland-Deltona, FL",Volusia County,Florida,12,127,Central
19740,,216,"Denver-Aurora-Lakewood, CO",,"Denver-Aurora, CO",Adams County,Colorado,08,001,Central
19740,,216,"Denver-Aurora-Lakewood, CO",,"Denver-Aurora, CO",Arapahoe County,Colorado,08,005,Central
19740,,216,"Denver-Aurora-Lakewood, CO",,"Denver-Aurora, CO",Broomfield County,Colorado,08,014,Central
19740,,216,"Denver-Aurora-Lakewood, CO",,"Denver-Aurora, CO",Clear Creek County,Colorado,08,019,Outlying
19740,,216,"Denver-Aurora-Lakewood, CO",,"Denver-Aurora, CO",Denver County,Colorado,08,031,Central
19740,,216,"Denver-Aurora-Lakewood, CO",,"Denver-Aurora, CO",Douglas County,Colorado,08,035,Central
19740,,216,"Denver-Aurora-Lakewood, CO",,"Denver-Aurora, CO",Elbert County,Colorado,08,039,Outlying
19740,,216,"Denver-Aurora-Lakewood, CO",,"Denver-Aurora, CO",Gilpin County,Colorado,08,047,Outlying
19740,,216,"Denver-Aurora-Lakewood, CO",,"Denver-Aurora, CO",Jefferson County,Colorado,08,059,Central
19740,,216,"Denver-Aurora-Lakewood, CO",,"Denver-Aurora, CO",Park County,Colorado,08,093,Outlying
19780,,218,"Des Moines-West Des Moines, IA",,"Des Moines-Ames-West Des Moines, IA",Dallas County,Iowa,19,049,Central
19780,,218,"Des Moines-West Des Moines, IA",,"Des Moines-Ames-West Des Moines, IA",Guthrie County,Iowa,19,077,Outlying
19780,,218,"Des Moines-West Des Moines, IA",,"Des Moines-Ames-West Des Moines, IA",Jasper County,Iowa,19,099,Outlying
19780,,218,"Des Moines-West Des Moines, IA",,"Des Moines-Ames-West Des Moines, IA",Madison County,Iowa,19,121,Outlying
19780,,218,"Des Moines-West Des Moines, IA",,"Des Moines-Ames-West Des Moines, IA",Polk County,Iowa,19,153,Central
19780,,218,"Des Moines-West Des Moines, IA",,"Des Moines-Ames-West Des Moines, IA",Warren County,Iowa,19,181,Outlying
19820,19804,220,"Detroit-Warren-Dearborn, MI","Detroit-Dearborn-Livonia, MI","Detroit-Warren-Ann Arbor, MI",Wayne County,Michigan,26,163,Central
19820,47664,220,"Detroit-Warren-Dearborn, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Ann Arbor, MI",Lapeer County,Michigan,26,087,Outlying
19820,47664,220,"Detroit-Warren-Dearborn, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Ann Arbor, MI",Livingston County,Michigan,26,093,Outlying
19820,47664,220,"Detroit-Warren-Dearborn, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Ann Arbor, MI",Macomb County,Michigan,26,099,Central
19820,47664,220,"Detroit-Warren-Dearborn, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Ann Arbor, MI",Oakland County,Michigan,26,125,Central
19820,47664,220,"Detroit-Warren-Dearborn, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Ann Arbor, MI",St. Clair County,Michigan,26,147,Outlying
20020,,222,"Dothan, AL",,"Dothan-Ozark, AL",Geneva County,Alabama,01,061,Outlying
20020,,222,"Dothan, AL",,"Dothan-Ozark, AL",Henry County,Alabama,01,067,Outlying
20020,,222,"Dothan, AL",,"Dothan-Ozark, AL",Houston County,Alabama,01,069,Central
20100,,428,"Dover, DE",,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Kent County,Delaware,10,001,Central
20220,,,"Dubuque, IA",,,Dubuque County,Iowa,19,061,Central
20260,,,"Duluth, MN-WI",,,Carlton County,Minnesota,27,017,Outlying
20260,,,"Duluth, MN-WI",,,Lake County,Minnesota,27,075,Outlying
20260,,,"Duluth, MN-WI",,,St. Louis County,Minnesota,27,137,Central
20260,,,"Duluth, MN-WI",,,Douglas County,Wisconsin,55,031,Central
20500,,450,"Durham-Chapel Hill, NC",,"Raleigh-Durham-Cary, NC",Chatham County,North Carolina,37,037,Central
20500,,450,"Durham-Chapel Hill, NC",,"Raleigh-Durham-Cary, NC",Durham County,North Carolina,37,063,Central
20500,,450,"Durham-Chapel Hill, NC",,"Raleigh-Durham-Cary, NC",Granville County,North Carolina,37,077,Outlying
20500,,450,"Durham-Chapel Hill, NC",,"Raleigh-Durham-Cary, NC",Orange County,North Carolina,37,135,Central
20500,,450,"Durham-Chapel Hill, NC",,"Raleigh-Durham-Cary, NC",Person County,North Carolina,37,145,Outlying
20700,,408,"East Stroudsburg, PA",,"New York-Newark, NY-NJ-CT-PA",Monroe County,Pennsylvania,42,089,Central
20740,,232,"Eau Claire, WI",,"Eau Claire-Menomonie, WI",Chippewa County,Wisconsin,55,017,Central
20740,,232,"Eau Claire, WI",,"Eau Claire-Menomonie, WI",Eau Claire County,Wisconsin,55,035,Central
20940,,,"El Centro, CA",,,Imperial County,California,06,025,Central
21060,,350,"Elizabethtown-Fort Knox, KY",,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Hardin County,Kentucky,21,093,Central
21060,,350,"Elizabethtown-Fort Knox, KY",,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Larue County,Kentucky,21,123,Outlying
21060,,350,"Elizabethtown-Fort Knox, KY",,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Meade County,Kentucky,21,163,Outlying
21140,,515,"Elkhart-Goshen, IN",,"South Bend-Elkhart-Mishawaka, IN-MI",Elkhart County,Indiana,18,039,Central
21300,,236,"Elmira, NY",,"Elmira-Corning, NY",Chemung County,New York,36,015,Central
21340,,238,"El Paso, TX",,"El Paso-Las Cruces, TX-NM",El Paso County,Texas,48,141,Central
21340,,238,"El Paso, TX",,"El Paso-Las Cruces, TX-NM",Hudspeth County,Texas,48,229,Outlying
21420,,,"Enid, OK",,,Garfield County,Oklahoma,40,047,Central
21500,,240,"Erie, PA",,"Erie-Meadville, PA",Erie County,Pennsylvania,42,049,Central
21660,,,"Eugene-Springfield, OR",,,Lane County,Oregon,41,039,Central
21780,,,"Evansville, IN-KY",,,Posey County,Indiana,18,129,Outlying
21780,,,"Evansville, IN-KY",,,Vanderburgh County,Indiana,18,163,Central
21780,,,"Evansville, IN-KY",,,Warrick County,Indiana,18,173,Central
21780,,,"Evansville, IN-KY",,,Henderson County,Kentucky,21,101,Central
21820,,,"Fairbanks, AK",,,Fairbanks North Star Borough,Alaska,02,090,Central
22020,,244,"Fargo, ND-MN",,"Fargo-Wahpeton, ND-MN",Clay County,Minnesota,27,027,Central
22020,,244,"Fargo, ND-MN",,"Fargo-Wahpeton, ND-MN",Cass County,North Dakota,38,017,Central
22140,,,"Farmington, NM",,,San Juan County,New Mexico,35,045,Central
22180,,246,"Fayetteville, NC",,"Fayetteville-Sanford-Lumberton, NC",Cumberland County,North Carolina,37,051,Central
22180,,246,"Fayetteville, NC",,"Fayetteville-Sanford-Lumberton, NC",Harnett County,North Carolina,37,085,Outlying
22180,,246,"Fayetteville, NC",,"Fayetteville-Sanford-Lumberton, NC",Hoke County,North Carolina,37,093,Central
22220,,,"Fayetteville-Springdale-Rogers, AR",,,Benton County,Arkansas,05,007,Central
22220,,,"Fayetteville-Springdale-Rogers, AR",,,Madison County,Arkansas,05,087,Outlying
22220,,,"Fayetteville-Springdale-Rogers, AR",,,Washington County,Arkansas,05,143,Central
22380,,,"Flagstaff, AZ",,,Coconino County,Arizona,04,005,Central
22420,,220,"Flint, MI",,"Detroit-Warren-Ann Arbor, MI",Genesee County,Michigan,26,049,Central
22500,,,"Florence, SC",,,Darlington County,South Carolina,45,031,Outlying
22500,,,"Florence, SC",,,Florence County,South Carolina,45,041,Central
22520,,,"Florence-Muscle Shoals, AL",,,Colbert County,Alabama,01,033,Central
22520,,,"Florence-Muscle Shoals, AL",,,Lauderdale County,Alabama,01,077,Central
22540,,,"Fond du Lac, WI",,,Fond du Lac County,Wisconsin,55,039,Central
22660,,,"Fort Collins, CO",,,Larimer County,Colorado,08,069,Central
22900,,,"Fort Smith, AR-OK",,,Crawford County,Arkansas,05,033,Central
22900,,,"Fort Smith, AR-OK",,,Franklin County,Arkansas,05,047,Outlying
22900,,,"Fort Smith, AR-OK",,,Sebastian County,Arkansas,05,131,Central
22900,,,"Fort Smith, AR-OK",,,Sequoyah County,Oklahoma,40,135,Outlying
23060,,258,"Fort Wayne, IN",,"Fort Wayne-Huntington-Auburn, IN",Allen County,Indiana,18,003,Central
23060,,258,"Fort Wayne, IN",,"Fort Wayne-Huntington-Auburn, IN",Whitley County,Indiana,18,183,Outlying
23420,,260,"Fresno, CA",,"Fresno-Madera-Hanford, CA",Fresno County,California,06,019,Central
23460,,,"Gadsden, AL",,,Etowah County,Alabama,01,055,Central
23540,,264,"Gainesville, FL",,"Gainesville-Lake City, FL",Alachua County,Florida,12,001,Central
23540,,264,"Gainesville, FL",,"Gainesville-Lake City, FL",Gilchrist County,Florida,12,041,Outlying
23540,,264,"Gainesville, FL",,"Gainesville-Lake City, FL",Levy County,Florida,12,075,Outlying
23580,,122,"Gainesville, GA",,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Hall County,Georgia,13,139,Central
23900,,276,"Gettysburg, PA",,"Harrisburg-York-Lebanon, PA",Adams County,Pennsylvania,42,001,Central
24020,,104,"Glens Falls, NY",,"Albany-Schenectady, NY",Warren County,New York,36,113,Central
24020,,104,"Glens Falls, NY",,"Albany-Schenectady, NY",Washington County,New York,36,115,Central
24140,,,"Goldsboro, NC",,,Wayne County,North Carolina,37,191,Central
24220,,,"Grand Forks, ND-MN",,,Polk County,Minnesota,27,119,Central
24220,,,"Grand Forks, ND-MN",,,Grand Forks County,North Dakota,38,035,Central
24260,,,"Grand Island, NE",,,Hall County,Nebraska,31,079,Central
24260,,,"Grand Island, NE",,,Howard County,Nebraska,31,093,Outlying
24260,,,"Grand Island, NE",,,Merrick County,Nebraska,31,121,Outlying
24300,,,"Grand Junction, CO",,,Mesa County,Colorado,08,077,Central
24340,,266,"Grand Rapids-Kentwood, MI",,"Grand Rapids-Kentwood-Muskegon, MI",Ionia County,Michigan,26,067,Outlying
24340,,266,"Grand Rapids-Kentwood, MI",,"Grand Rapids-Kentwood-Muskegon, MI",Kent County,Michigan,26,081,Central
24340,,266,"Grand Rapids-Kentwood, MI",,"Grand Rapids-Kentwood-Muskegon, MI",Montcalm County,Michigan,26,117,Outlying
24340,,266,"Grand Rapids-Kentwood, MI",,"Grand Rapids-Kentwood-Muskegon, MI",Ottawa County,Michigan,26,139,Outlying
24420,,366,"Grants Pass, OR",,"Medford-Grants Pass, OR",Josephine County,Oregon,41,033,Central
24500,,,"Great Falls, MT",,,Cascade County,Montana,30,013,Central
24540,,216,"Greeley, CO",,"Denver-Aurora, CO",Weld County,Colorado,08,123,Central
24580,,267,"Green Bay, WI",,"Green Bay-Shawano, WI",Brown County,Wisconsin,55,009,Central
24580,,267,"Green Bay, WI",,"Green Bay-Shawano, WI",Kewaunee County,Wisconsin,55,061,Outlying
24580,,267,"Green Bay, WI",,"Green Bay-Shawano, WI",Oconto County,Wisconsin,55,083,Outlying
24660,,268,"Greensboro-High Point, NC",,"Greensboro--Winston-Salem--High Point, NC",Guilford County,North Carolina,37,081,Central
24660,,268,"Greensboro-High Point, NC",,"Greensboro--Winston-Salem--High Point, NC",Randolph County,North Carolina,37,151,Outlying
24660,,268,"Greensboro-High Point, NC",,"Greensboro--Winston-Salem--High Point, NC",Rockingham County,North Carolina,37,157,Outlying
24780,,272,"Greenville, NC",,"Greenville-Kinston-Washington, NC",Pitt County,North Carolina,37,147,Central
24860,,273,"Greenville-Anderson, SC",,"Greenville-Spartanburg-Anderson, SC",Anderson County,South Carolina,45,007,Outlying
24860,,273,"Greenville-Anderson, SC",,"Greenville-Spartanburg-Anderson, SC",Greenville County,South Carolina,45,045,Central
24860,,273,"Greenville-Anderson, SC",,"Greenville-Spartanburg-Anderson, SC",Laurens County,South Carolina,45,059,Outlying
24860,,273,"Greenville-Anderson, SC",,"Greenville-Spartanburg-Anderson, SC",Pickens County,South Carolina,45,077,Central
25020,,490,"Guayama, PR",,"San Juan-Bayamón, PR",Arroyo Municipio,Puerto Rico,72,015,Central
25020,,490,"Guayama, PR",,"San Juan-Bayamón, PR",Guayama Municipio,Puerto Rico,72,057,Central
25020,,490,"Guayama, PR",,"San Juan-Bayamón, PR",Patillas Municipio,Puerto Rico,72,109,Central
25060,,,"Gulfport-Biloxi, MS",,,Hancock County,Mississippi,28,045,Central
25060,,,"Gulfport-Biloxi, MS",,,Harrison County,Mississippi,28,047,Central
25060,,,"Gulfport-Biloxi, MS",,,Jackson County,Mississippi,28,059,Outlying
25060,,,"Gulfport-Biloxi, MS",,,Stone County,Mississippi,28,131,Outlying
25180,,548,"Hagerstown-Martinsburg, MD-WV",,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Washington County,Maryland,24,043,Central
25180,,548,"Hagerstown-Martinsburg, MD-WV",,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Berkeley County,West Virginia,54,003,Central
25180,,548,"Hagerstown-Martinsburg, MD-WV",,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Morgan County,West Virginia,54,065,Outlying
25220,,406,"Hammond, LA",,"New Orleans-Metairie-Hammond, LA-MS",Tangipahoa Parish,Louisiana,22,105,Central
25260,,260,"Hanford-Corcoran, CA",,"Fresno-Madera-Hanford, CA",Kings County,California,06,031,Central
25420,,276,"Harrisburg-Carlisle, PA",,"Harrisburg-York-Lebanon, PA",Cumberland County,Pennsylvania,42,041,Central
25420,,276,"Harrisburg-Carlisle, PA",,"Harrisburg-York-Lebanon, PA",Dauphin County,Pennsylvania,42,043,Central
25420,,276,"Harrisburg-Carlisle, PA",,"Harrisburg-York-Lebanon, PA",Perry County,Pennsylvania,42,099,Outlying
25500,,277,"Harrisonburg, VA",,"Harrisonburg-Staunton, VA",Rockingham County,Virginia,51,165,Central
25500,,277,"Harrisonburg, VA",,"Harrisonburg-Staunton, VA",Harrisonburg city,Virginia,51,660,Central
25540,,278,"Hartford-East Hartford-Middletown, CT",,"Hartford-East Hartford, CT",Hartford County,Connecticut,09,003,Central
25540,,278,"Hartford-East Hartford-Middletown, CT",,"Hartford-East Hartford, CT",Middlesex County,Connecticut,09,007,Central
25540,,278,"Hartford-East Hartford-Middletown, CT",,"Hartford-East Hartford, CT",Tolland County,Connecticut,09,013,Central
25620,,279,"Hattiesburg, MS",,"Hattiesburg-Laurel, MS",Covington County,Mississippi,28,031,Outlying
25620,,279,"Hattiesburg, MS",,"Hattiesburg-Laurel, MS",Forrest County,Mississippi,28,035,Central
25620,,279,"Hattiesburg, MS",,"Hattiesburg-Laurel, MS",Lamar County,Mississippi,28,073,Central
25620,,279,"Hattiesburg, MS",,"Hattiesburg-Laurel, MS",Perry County,Mississippi,28,111,Outlying
25860,,,"Hickory-Lenoir-Morganton, NC",,,Alexander County,North Carolina,37,003,Outlying
25860,,,"Hickory-Lenoir-Morganton, NC",,,Burke County,North Carolina,37,023,Central
25860,,,"Hickory-Lenoir-Morganton, NC",,,Caldwell County,North Carolina,37,027,Central
